,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
67,"Tampa, FL 33612",Moffitt Cancer Center,"Many of these projects draw upon Moffitt's Total Cancer Care initiative, which provides access to a comprehensive set of clinical and molecular profiling data...",366554b387b1f7f5,Bioinformatics Faculty,,51.6,143,30+ days,2016-10-18 00:01:26.185207,Tampa
68,"Tampa, FL",Northrop Grumman,"Northrop Grumman is seeking multiple experienced Program Analysts with experience participating as part of a diverse team of scientists, analysts, and planners...",a9fd958352171082,Program Analyst - AFRICOM/CENTCOM,,51.0,2126,30+ days,2016-10-18 00:01:26.185207,Tampa
69,"Tampa, FL 33618",Meritage Homes Corporation,Proactively manage and deliver economic & market research on residential housing markets. Analyzing the success of existing floor plans and conducting research...,631e5f75600fd3bf,Senior Market Research Analyst,,43.2,12,30+ days,2016-10-18 00:01:26.185207,Tampa
70,"Tampa, FL",Moffitt Cancer Center,The SPAHII applies technical expertise and background to work within a team of pure and applied scientists and software engineers to consult for and support...,e81d9df91d691e00,Scientific Programmer Analyst for High Performance Computing,,51.6,143,30+ days,2016-10-18 00:01:26.185207,Tampa
71,"Tampa, FL",New York Life Tampa,Apply now Start apply with LinkedIn Start apply with Facebook Apply Now Email Start Please wait..,600cb634e638aa65,"Sr. Manager/Digital Data Scientist, Digital Analytics #33648",,,,23 days,2016-10-18 00:01:26.185207,Tampa
72,"Tampa, FL 33606","Jones Edmunds & Associates, Inc.",Ensure project documents are consistent with project plans and within project scope and budget. Develop project plans and manage project performance....,6f991224fde6705d,Water/Wastewater Project Manager,,51.0,4,30+ days,2016-10-18 00:01:26.185207,Tampa
73,"Tampa, FL",Fulcrum,"Fulcrum specializes in the areas of Technology Services, Cyber Security, Intelligence, Analysis & Operations, Missions Systems, Health Care and Human Capital....",ae3d08578dd93c4a,Operations Research Systems Analyst (ORSA) Spt SME,,51.6,8,10 days,2016-10-18 00:01:26.185207,Tampa
74,"Tampa Bay, FL",Life Sciences,"Looking for Analytical Product Development Scientists for a Pharmaceutical company in the Tampa Bay, FL area....",4faaba2973023502,Product Development Scientist,$32 an hour,,,14 days,2016-10-18 00:01:26.185207,Tampa
75,"Saint Petersburg, FL",Cox Media Group,"The Market Insights Analyst is r esponsible for providing stakeholders research consultation, implementation, backend analytics and interpretation of findings...",8e7df4b8628f1245,Market Insights Analyst (Marketing Research),,42.0,159,30+ days,2016-10-18 00:01:26.185207,Tampa
76,"Largo, FL 33773",Kaligia Biosciences LLC,"With 5 + years of experience in Biophysics, Physical Chemistry, Analytical Ch emistry, Biomedical Engineering, Machine Learning, Statistics or a closely related...",2e81151d617224be,Raman Spectroscopy Data Scientist,,,,26 days,2016-10-18 00:01:26.185207,Tampa
77,"Tampa, FL",Moffitt Cancer Center,"The Scientific Leadership Committee provides overall scientific guidance and includes the Center Director, ACDs and Program Leaders, and meets quarterly....",9bf77cf0fbc93098,"Associate Center Director, Population Science","$100,000 a year",51.6,143,30+ days,2016-10-18 00:01:26.185207,Tampa
78,"Tampa, FL","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",debf1b6e9253c60c,Field Service Engineer,,42.6,245,7 days,2016-10-18 00:01:26.185207,Tampa
79,"Saint Petersburg, FL",Catalent Pharma Solutions,"With over 80 years serving the industry, Catalent has proven expertise in bringing more customer products to market faster, enhancing product performance and...",d62a9ef0bcbee0f3,Senior Scientist - Pharmaceutical,,39.6,122,4 days,2016-10-18 00:01:26.185207,Tampa
80,"Tampa, FL",Fulcrum,"Work history shall demonstrate 3 years of experience in capturing data, typically as a data collector during the seminars....",f28f7539ad117a81,Operations Research Systems Analyst (ORSA),,51.6,8,30+ days,2016-10-18 00:01:26.185207,Tampa
81,"Tampa, FL",Moffitt Cancer Center,The Core Facility Staff Scientist should have a strong background in relevant sciences applicable to core technologies and applications....,77dbcc6ab7817b2c,CORE STAFF SCIENTIST,,51.6,143,30+ days,2016-10-18 00:01:26.185207,Tampa
