,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
190,"Chicago, IL 60601 (Loop area)",Allstate Insurance,"Comprehensive health insurance plans. Allstate is looking for more analytical leaders, subject matter experts who can drive decisions as Allstate transforms and...",0dd39a3397d03069,Quantitative Analyst,,44.4,2837,30+ days,2016-10-17 23:30:54.742722,Chicago
191,"Hinsdale, IL","AMITA Health Adventist Medical Center, Hinsdale- A...","Strong working knowledge of advanced data mining algorithms including predictive modeling, multivariate modeling, decision-trees, probability networks,...",50392c476e68dab7,SR. HEALTHCARE DATA SCIENTIST,,,,30+ days,2016-10-17 23:30:54.742722,Chicago
192,"Chicago, IL",GE Transportation,"Have experience in video / image analytics, and data fusion thereof. The Lead Data Scientist will demonstrate leadership in communicating business goals,...",43f8a478323b61a6,Lead Data Scientist - Video/Images,,51.0,114,30+ days,2016-10-17 23:30:54.742722,Chicago
193,"Hinsdale, IL","AMITA Health Adventist Medical Center, Hinsdale","Strong working knowledge of advanced data mining algorithms including predictive modeling, multivariate modeling, decision-trees, probability networks,...",21eee1dccc74de65,SR. HEALTHCARE DATA SCIENTIST,,,,30+ days,2016-10-17 23:30:54.742722,Chicago
194,"Chicago, IL 60606 (Loop area)",Crowe Horwath,Special Skills Excellent communication skills Expert level programming skills in R Experience with a statistical package and various programming languages such...,47b0357b599d53e1,Data Scientist/Modeling - Applied Technology - 12053,,42.6,78,30+ days,2016-10-17 23:30:54.742722,Chicago
195,"Chicago, IL 60606 (Loop area)",GATX,"Develop and write recommendations with relevant analysis in support of fleet plans, investment proposals and market studies....",e295e595494376ea,Research Analyst Intern,,52.199997,11,30+ days,2016-10-17 23:30:54.742722,Chicago
196,"Chicago, IL",Kelton Global,Manage interns and entry-level staff on a project. A high level of motivation and excellent communication skills are required to manage an incredibly diverse...,c6cfa1b3eef8e7e9,"Senior Analyst, Quantitative Research",,,,6 days,2016-10-17 23:30:54.742722,Chicago
197,"Chicago, IL 60601 (Loop area)",Marquette Associates Inc,"Flexible spending plans for health care and dependent care; Creating weekly market updates for firm use, including augmentation of data metrics for asset...",3d4447a4df15bf47,Research Data Analyst,,,,30+ days,2016-10-17 23:30:54.742722,Chicago
198,"Chicago, IL",University of Chicago,"Advanced knowledge in relevant scientific field required. Research Professional (Research Scientist) will independently design, develop, and implement...",bb3a15633fbcf0dd,Research Professional,,52.800003,226,30+ days,2016-10-17 23:30:54.742722,Chicago
199,"Chicago, IL",Analytic Recruiting,"Machine Learning, Segmentation, Marketing Analytics, Python, R or SAS. Analytics Firm seeking a Data Scientist to consult to clients and implement advanced...",e57f50f99c194778,Lead Data Scientist,"$140,000 a year",51.0,2,30+ days,2016-10-17 23:30:54.742722,Chicago
200,"Chicago, IL",Civis Analytics,"As a Software Engineering Intern, you will join our Chicago-based technology team, working collaboratively with other builders -- engineers, designers and data...",e8a8cbce880a7c57,Software Engineer Internship - Summer 2017,,,,30+ days,2016-10-17 23:30:54.742722,Chicago
201,"Chicago, IL",Google,"As a Technical Curriculum Developer, you will work closely with technical subject matter experts (SMEs) to design, develop and maintain technical learning...",1022449354b7e92a,"Technical Curriculum Developer, Google Cloud Platform",,52.800003,1219,17 days,2016-10-17 23:30:54.742722,Chicago
202,"Chicago, IL",University of Chicago,"A minimum of one year of relevant experience involving data analysis required. In this newly created position, the analyst will gather and assemble information,...",9eb61968f12e181e,Research Analyst,,52.800003,226,30+ days,2016-10-17 23:30:54.742722,Chicago
203,"Chicago, IL 60606 (Loop area)",Uber,"Composed of researchers, data scientists, and engineers the team makes an impact across Uber. As a part of the team in this role, you will be responsible for...",c74d423ab98537f1,Regional Marketing Research Lead,,51.0,160,30+ days,2016-10-17 23:30:54.742722,Chicago
204,"Chicago, IL",MaKro Partners,"Experience with time-series data or large data set analysis a plus. R or Python:. PhD/MS or BS with equivalent work experience in computer science, engineering,...",58dd125ab59ea298,Quantitative Analyst,,,,30+ days,2016-10-17 23:30:54.742722,Chicago
205,"Chicago, IL",University of Chicago,"Experience with machine learning. Experience with parallel computation, multithreading, and scientific libraries....",453c7e3cbea3e655,Array of Things Systems Programmer,,52.800003,226,13 days,2016-10-17 23:30:54.742722,Chicago
206,"Chicago, IL",Accenture,"Deep understanding of analytics, including data management, business intelligence, and predictive analytics. Accenture Analytics is a leader in Analytics, with...",855f3a814262ab9a,Analytics Strategy & Transformation Manager (CPG/Retail),,51.0,6923,2 days,2016-10-17 23:30:54.742722,Chicago
207,"Chicago, IL",University of Chicago,"The Open Science Data Cloud (OSDC) provides the scientific community with resources for storing, sharing, and analyzing terabyte- and petabyte-scale scientific...",fbdb774409312168,Senior Bioinformatician,,52.800003,226,7 days,2016-10-17 23:30:54.742722,Chicago
208,"Chicago, IL","Olam Americas, Inc.",Helps coordinate and direct tasks & activities of Staff Technicians and developer(s) assigned to same project....,4420faa03ff4163a,PDI Trainee,,,,4 days,2016-10-17 23:30:54.742722,Chicago
209,"Chicago, IL 60604 (Loop area)",Euromonitor International,"All applicants will need to demonstrate a keen interest in, and knowledge of, consumer trends and the lifestyle issues which surround them....",1ea42b4541c4ead7,Research Associate/Analyst - LATAM,,44.4,19,3 days,2016-10-17 23:30:54.742722,Chicago
210,"Melrose Park, IL",Fresenius Kabi,"Plans data collection, and analyzes and interprets numerical data from surveys, experiments, studies, and other sources and applies statistical methodology to...",2c1a6c9589853dca,CONTINUOUS IMPROVEMENT STATISTICIAN,,44.4,68,30+ days,2016-10-17 23:30:54.742722,Chicago
211,"Chicago, IL 60606 (Loop area)",Plante Moran,5 years of data analytics or data scientist experience in healthcare or health insurance. Manages employed and contract clinical staff to be utilized in...,3603e4f7bce71352,"Senior Manager, Healthcare Data Analytics",,42.0,29,30+ days,2016-10-17 23:30:54.742722,Chicago
212,"Northbrook, IL 60062",Allstate Insurance,"The development and execution of new machine learning predictive modeling algorithms, the coding\development of tools that use machine learning/predictive...",a865e28aa08b555e,Junior Data Scientist,,44.4,2837,22 days,2016-10-17 23:30:54.742722,Chicago
213,"Chicago, IL",Jobspring Partners,Work with some of the smartest computer scientists in Chicago for one of the most prestigious non-profit organizations in the Midwest....,d41bdb309ea8742a,Academic Python Developer,"$75,000 - $100,000 a year",40.8,12,21 days,2016-10-17 23:30:54.742722,Chicago
